Employee_ID	Gender	Department	Education_Level	Job_Level	Age	Years_Experience	Training_Hours	Monthly_Salary	Performance_Score	Attendance_Rate	Project_Completed	Promotion_Last_3Y	Join_Date	Last_Review_Date	City	Contract_Type	Division	Work_From_Home_Days	Employee_Rating
1778	m		phd	junior	34.0	8.0	186.0	20535129.0	290.0	81.0	19.0	0.0	07-16-2022	30/07/2022 00:00	DKI Jakarta	contract	Operations	1.0	
528	male	Compliance	Bachelor 	Manager	37.0	19.0	579.0	14650225.0	808.0	81.0		2.0	2016/03/08	2024-01-12T00:00:00	jakarta	Kontrak	TECH	2.0	6.0
1784	FEMALE	XDept	Master	Manager	30.0	11.0	341.0	24827458.0	410.0	62.0	12.0	0.0	28/07/2016 00:00	16/10/2023 00:00	SURABAYA	Permanent	TECH	99.0	
1023	F	operations	S1	Senior manager	57.0	7.0	595.0	23754929.0	688.0	84.0	2.0	-1.0	12-05-2017	2022-04-11 00:00:00	Bandung	Internship	Tech 	1.0	0.0
1395	male	Finance	PhD	manager	47.0	8.0	798.0	653583690.0	713.0	94.0	14.0	-1.0	2016-08-18 00:00:00	30/03/2024 00:00		Permanent	Support	3.0	4.0
481	Male	IT	Bachelor	Junior	29.0	7.0	7.0	8884241.0	694.0	888.0	8.0	0.0	18/11/2020 00:00	29/01/2022 00:00		Tetap	Finance	0.0	0.0
975	f	HR	S1	Senior Manager	50.0	26.0	23.0	27520910.0	544.0	92.0	8.0	1.0	22-Mar-2020	2022-05-07T00:00:00	Jakarta	Permanent	Finance	1.0	3.0
965	Perempuan	FINANCE	bachelor	Manager	39.0	24.0	341.0	17456027.0	83.0	66.0	4.0	0.0	2017/04/19	24-Apr-2024	Surabaya		Support	1.0	1.0
465	Female	Risk	Bachelor	Officer	36.0	11.0	494.0	6739329.0	818.0	956.0	6.0	0.0	2022/10/21	2023-06-26 00:00:00	bandung	CONTRACT	Business	0.0	
1736	Female	IT	S3	Officer	18.0	17.0	271.0	15077826.0	365.0	74.0	20.0	2.0	2019-08-11T00:00:00	2022-08-03T00:00:00	Semarang	Tetap	People		0.0
1222	male	Risk 	S3	Snr Manager	0.0	7.0	33.0	16073793.0	766.0	96.0	999.0	1.0	14-May-2021	2023-07-12T00:00:00	DKI Jakarta	permanent	Finance	1.0	2.7
1656	Laki-laki	HR	phd	OFFICER	44.0	2.0	587.0	27113782.0	721.0	97.0	2.0	-1.0	2018-10-05T00:00:00	16/06/2024 00:00	Medan 	Permanent	Finance	1.0	3.5
1913	Perempuan	finance	diploma	manager	27.0	14.0	87.0		428.0	67.0	11.0		2023/04/24	2024-11-08T00:00:00	Surabaya	contract	Finance	3.0	5.0
953	FEMALE	it		Officer	44.0	29.0	585.0	13575670.0	506.0	79.0	1.0	-1.0	2017/11/06	2023-06-28 00:00:00	Jakarta	Tetap	Tech		4.0
1462	Female	finance	diploma	Junior	23.0	9.0	605.0	23048852.0	676.0	89.0	6.0	-1.0	04-Dec-2023	2024-09-07 00:00:00	Medan 	permanent	Operations	2.0	2.0
862	male	Risk	diploma	OFFICER	36.0	13.0	800.0	7354256.0	997.0	100.0	7.0		2017-06-24 00:00:00	2023-08-13T00:00:00	Sby	Kontrak	People	4.0	6.0
583	M	HR	S3	Supervisor	33.0	4.0	386.0	23063330.0	870.0	86.0	11.0	-1.0	2021-08-29T00:00:00	2022-06-24 00:00:00	Medan 	Internship	Tech	4.0	5.0
121	Female		Bachelor	Supervisor	34.0	3.0	408.0	9330769.0	613.0	847.0	3.0	0.0	2019/11/16	2022-11-21T00:00:00	bandung	CONTRACT	Tech 	4.0	
1952	f	HR		Snr Manager	41.0	9.0	563.0	19484867.0	58.0	63.0	17.0	2.0	27/02/2015 00:00	03/10/2022 00:00	Medan 	contract	Tech	3.0	2.7
603	Perempuan	Operations	PhD	junior	27.0	29.0	113.0	15243671.0	815.0	85.0	10.0	1.0	2016-10-07T00:00:00	2024-06-13T00:00:00	Medan 		business	1.0	2.0
487	Male	HR	Bachelor	Junior	34.0	15.0	12.0	5074274.0	665.0	88.0	2.0	0.0	2018/02/16	09-26-2022	Yogyakarta		TECH	-1.0	6.0
57	female	IT	Master	Officer	35.0	5.0	347.0	5340430.0	824.0	87.0	6.0	1.0	2022-08-18T00:00:00	2024-02-28 00:00:00	Semarang	CONTRACT	TECH	4.0	0.0
252	female	IT	Diploma	Officer	32.0	4.0	91.0	13852541.0	673.0	1004.0	6.0	0.0	05-Jun-2019	2022-08-24 00:00:00	Sby	Kontrak	People	99.0	
1456	Female	operations	Bachelor 	OFFICER		19.0	276.0	16422464.0	895.0	62.0	11.0	2.0	2023/05/14	2023-08-28 00:00:00	Makassar	Tetap	Operations	0.0	4.0
614	FEMALE	HR	Diploma	Snr Manager	37.0	27.0	140.0	14498093.0	987.0	71.0	15.0	1.0	2018-07-07T00:00:00	2022-04-29 00:00:00	Medan	Internship	Support	-1.0	0.0
606	female	finance	S1	Junior	53.0	4.0	3.0	12883439.0	1033.0	61.0	20.0	0.0	2020-04-23 00:00:00	2023/09/24	Medan 		People	3.0	
515	F	MARKETING	Diploma	Officer	49.0	24.0	128.0	18947830.0	388.0	98.0	6.0	1.0	12-30-2022	2024-03-28T00:00:00	jakarta	Tetap	Operations	3.0	
1088	MALE	Operations	S3	Supervisor	29.0		46.0	23526394.0	494.0	67.0	15.0	-1.0	2023-08-31T00:00:00	2022-08-18 00:00:00	bandung	Kontrak	business	2.0	6.0
2001	m	Risk 	bachelor	Officer	36.0	26.0	354.0	19825074.0	872.0	71.0	7.0	1.0	2022/11/30	2023-02-08 00:00:00				5.0	2.0
1449	f		PhD	supervisor	51.0		31.0	959329125.0	774.0	66.0	2.0	-1.0	2015/08/13	05-Jul-2022	bandung	Contract		3.0	5.0
333	Unknown	Marketing	Diploma	Supervisor	36.0	10.0	135.0	14782093.0	665.0	944.0	7.0	0.0	2017-03-22 00:00:00	02-18-2023	Medan	Tetap	Finance	4.0	6.0
910	M	XDept	Bachelor	Senior Manager	39.0	16.0	434.0	14479933.0	759.0	95.0	9.0	2.0	2022-07-14 00:00:00	15-Oct-2023	Jakarta	Contract	Support	-1.0	3.0
299	female	Compliance	PhD	Junior	34.0	8.0	193.0	9943668.0	601.0	877.0	6.0	1.0	06/12/2015 00:00	2022/07/30	jakarta	Permanent	Finance	99.0	5.0
1209	f	Operations	S1	Manager	19.0	13.0	649.0	28135668.0	1500.0	71.0	6.0	2.0	2020-02-26 00:00:00	2024/02/13	Surabaya			2.0	
887	F	finance	S3	SR MANAGER	27.0	4.0	778.0	24366006.0	687.0	100.0	7.0		26-May-2016	19/07/2024 00:00	DKI Jakarta	contract	Tech	2.0	-1.0
1469	F	IT	PhD	OFFICER	49.0	24.0	599.0	5920272.0		85.0	12.0		2020-02-29T00:00:00	02-07-2022	DKI Jakarta	Contract	Tech 	99.0	
1755	Laki-laki	MARKETING	diploma	SR MANAGER	55.0	4.0	641.0	24727404.0	157.0	69.0	13.0	2.0	2022-02-20 00:00:00	2024-06-07 00:00:00	DKI Jakarta	Contract		-1.0	5.0
1133	male	IT	MASTER	Senior manager	27.0	6.0	776.0	15891521.0	1054.0	94.0	10.0	0.0	2020/01/07	2022-08-06 00:00:00	Semarang		People	99.0	2.0
1834	m	Compliance 	MASTER	supervisor	46.0	28.0	749.0	24086677.0	705.0	77.0	19.0	0.0	16-Jul-2021	2023-03-22T00:00:00	jakarta			0.0	
1300	male		Bachelor 	junior	23.0	21.0	514.0	18026413.0	616.0	64.0	9.0	2.0	16-Jan-2016	16-Apr-2024	Jakarta	Tetap		4.0	2.0
1305	female	Finance	Bachelor 	Supervisor	38.0	28.0	92.0	12922815.0	230.0	65.0	20.0	1.0	2015-08-10 00:00:00	19/10/2023 00:00	Jakarta	CONTRACT		99.0	1.0
45	Female	Operations	Bachelor	Officer	27.0	12.0	417.0	10363534.0	711.0	951.0	3.0	0.0	2015-08-14T00:00:00	2024-08-09 00:00:00	Sby		Finance	-1.0	
533	female	Hr	S1	Officer	37.0	26.0	295.0	18726894.0	874.0	92.0	14.0	0.0	2019-11-05T00:00:00	23-Oct-2023	Surabaya	Permanent	Finance		2.0
1774	F	finance	PhD	Manager	41.0	13.0	480.0	5878722.0	291.0	99.0	3.0	0.0	14/12/2022 00:00	20-Feb-2024	Jakarta	Tetap	Finance	2.0	4.0
1849	FEMALE	finance	S2	Junior	32.0	11.0	537.0	18285361.0	354.0	74.0	20.0	-1.0	2021-10-30 00:00:00	2024-06-09 00:00:00	Jakarta		Operations	0.0	1.0
1166	male	Marketing	S3	Supervisor	43.0	0.0	543.0	3561804.0	295.0	100.0	5.0	2.0	2017-03-08T00:00:00	06-26-2023	Makassar	Kontrak	Support	2.0	6.0
1107	m	Operations	Bachelor	Officer	33.0	2.0		20872374.0	1021.0	80.0	7.0	0.0	2021-06-08 00:00:00	12-23-2024	DKI Jakarta		Tech	3.0	2.0
1599	M	Finance	phd	Manager	27.0	30.0	45.0	19894943.0	167.0	79.0	14.0	0.0	2022/02/14	05-10-2023	Yogyakarta	permanent	Business	2.0	
1226	male		S3	OFFICER	22.0	25.0	38.0	19754299.0	277.0	84.0	18.0	1.0	2017-10-18T00:00:00	2022-11-07 00:00:00	Jakarta	permanent	People	3.0	3.5
1396	f		PhD	Senior Manager	18.0	13.0	19.0	11900964.0	576.0	81.0	14.0	-1.0	2020-03-22T00:00:00	2023/05/29	SURABAYA	Tetap		5.0	5.0
1645	Laki-laki	it	PhD	Manager	34.0	10.0	20.0	23951801.0	916.0	67.0	8.0	0.0	06-13-2019	2024-02-11 00:00:00		Kontrak	Operations	0.0	2.7
648	male		phd	Snr Manager	59.0	25.0	192.0	9120569.0	276.0	99.0	19.0		21/03/2015 00:00	12-Apr-2022		CONTRACT	Tech 		2.0
383	Male	IT	Master	Junior	20.0	7.0	53.0	9529290.0	804.0	819.0	5.0	0.0	2019-05-01T00:00:00	10-Jun-2023	Yogyakarta	contract	TECH	5.0	2.0
70	female	Risk	Bachelor	Supervisor	39.0	2.0	77.0	5066465.0	706.0	95.0	6.0	0.0	2022/06/08	06-28-2022		CONTRACT	Tech 		2.0
2082	male	Finance	S2	Supervisor	45.0	28.0	191.0		703.0	71.0	17.0	0.0	05/08/2018 00:00	2024-07-30 00:00:00	Medan	Kontrak	Tech	5.0	2.7
1406	FEMALE	finance	S1	Senior Manager	33.0	3.0	139.0	22503333.0	486.0	60.0	19.0	2.0	2018-09-25T00:00:00	2022-05-12T00:00:00	Semarang	permanent	Tech	0.0	6.0
1087	Male	Marketing	S1	Junior	37.0	26.0	0.0	-3357020.0	1079.0	91.0	16.0		11-03-2020	2024-03-05T00:00:00	Sby	CONTRACT	Business	4.0	3.0
1367	Male	Risk 	Bachelor	supervisor	32.0	10.0	317.0	9777623.0	125.0	66.0	2.0	-1.0	2022/11/21	2022-04-17 00:00:00	Jakarta	Contract	Finance	3.0	3.5
651	F	Marketing	Diploma	manager	40.0	14.0	21.0	15018106.0	563.0	91.0	17.0	2.0	16-Feb-2017	18-Jan-2023			TECH	5.0	4.0
384	female	Risk	PhD	Junior	26.0	-1.0	209.0	7011218.0	843.0	91.0	5.0	0.0	2020-04-24 00:00:00	2023-02-24 00:00:00	Yogyakarta		Finance	0.0	0.0
1717	Female		diploma	OFFICER	60.0	17.0	376.0	23188439.0	0.0	61.0	2.0		2015-10-19T00:00:00	2024-06-05T00:00:00	DKI Jakarta	Kontrak	Business		3.0
2070	FEMALE	FINANCE	Bachelor	SR MANAGER	48.0	0.0	568.0	-4438221.0	243.0	65.0	16.0	0.0	04-17-2023	2023-04-25 00:00:00	Semarang	Tetap	business	0.0	3.5
1030	Male	Compliance	phd	Manager	52.0	4.0	234.0	10701359.0	74.0	-50.0	12.0	-1.0	19-Mar-2018	2022/05/18	Bandung	CONTRACT	People	2.0	6.0
1678	Laki-laki	FINANCE	diploma	manager	150.0	0.0	87.0	29481477.0	670.0	67.0	0.0	0.0	2019-10-20T00:00:00	2022-08-23 00:00:00	Makassar	Kontrak	Finance	2.0	2.7
1419	f	finance	Bachelor 	Officer	56.0	19.0	180.0	17345156.0	228.0	75.0	4.0	0.0	2016-09-09 00:00:00	05-Dec-2022			Operations	-1.0	4.0
706	F	Marketing	diploma	supervisor	30.0	15.0	267.0	21137143.0	114.0	67.0	10.0	2.0	2020-02-26 00:00:00	09/03/2022 00:00	Sby	Internship	Support	4.0	1.0
322	Female	Marketing	Bachelor	Officer	33.0	12.0	18.0	10604072.0	945.0	925.0	1.0	0.0	22/06/2021 00:00	2023/09/11	Jakarta	Permanent	Business	3.0	5.0
1597	Male	MARKETING	phd	supervisor	40.0	1.0	758.0	15120681.0	472.0	67.0	17.0		13-Dec-2020	23-Jun-2022	Sby	CONTRACT	People	4.0	5.0
1286	Male	IT	bachelor	manager	39.0	19.0	50000.0	25199673.0	1001.0	77.0	1.0	-1.0	15/10/2021 00:00	2022/08/09	DKI Jakarta	contract	Business	4.0	1.0
711	male	Finance	S1	Senior Manager	35.0	5.0	43.0	19302151.0	163.0	65.0	9.0	2.0	2019-01-28T00:00:00	2022/07/04		permanent	TECH	99.0	3.5
459	Female	Risk	Diploma	Supervisor	34.0	11.0	64.0	8446147.0	73.0	100.0	6.0	0.0	09/05/2021 00:00	09-03-2023	Jakarta	permanent	Operations	99.0	6.0
421	Female	Risk	Bachelor	Officer	37.0	9.0	393.0	9466088.0	80.0	927.0	5.0	0.0	2022/03/27	2024/06/09		Tetap		0.0	1.0
434	MALE	Operations	Master	Officer	37.0	10.0	156.0	2488498.0	548.0	884.0	5.0	1.0	2023/07/11	2023-03-23 00:00:00	Semarang	contract	TECH	-1.0	5.0
100	Male	Marketing	Master	Junior	41.0	5.0	5.0	17081666.0	804.0	902.0	1.0	0.0	23-Dec-2023	10/10/2023 00:00			People	1.0	0.0
1182	MALE	Finance	Bachelor 	Junior	47.0	26.0	302.0	11649982.0	330.0	78.0	19.0		11/09/2018 00:00	2024-11-18 00:00:00	Jakarta	Contract	business	3.0	6.0
430	female	XDept	Bachelor	Supervisor	34.0	20.0	139.0	12057961.0	692.0	907.0	5.0	0.0	15-Feb-2022	2024-02-09T00:00:00	jakarta		TECH	0.0	0.0
1113	m	IT	PhD	junior	28.0	29.0	670.0	10806229.0	121.0	82.0	4.0		07-02-2023	2022-05-16 00:00:00		CONTRACT	Operations	2.0	3.0
1472	Perempuan	Compliance	Diploma	OFFICER	49.0	12.0	501.0	19535444.0	768.0	76.0	16.0	2.0	27-Apr-2019	16-Jun-2023	jakarta	contract	Operations	5.0	5.0
600	m	HR	S1	Officer	-5.0	20.0	131.0	14124968.0	994.0	96.0	12.0	2.0	2022/08/30	12-20-2022	Bandung	Tetap	Tech	4.0	2.7
901	male	Compliance	bachelor	Junior	43.0	24.0	678.0	5366404.0	286.0	91.0	17.0		2022-08-20T00:00:00	03-26-2024	Semarang	CONTRACT	Business	1.0	6.0
531	f	finance	Bachelor	SR MANAGER	58.0	15.0	12.0	18750347.0	747.0	63.0	15.0	0.0	2019/06/30	01-Jun-2022	Jakarta	CONTRACT	Operations	99.0	3.5
1746	female	MARKETING	S2	Senior manager	35.0	13.0	120.0	28304993.0	704.0	78.0	7.0	0.0	2020/12/27	2024/09/07	Medan	Permanent	Tech	0.0	3.0
1766	FEMALE	IT	diploma	junior	59.0	20.0	197.0	26494032.0		91.0	12.0	1.0	2016-11-29T00:00:00	2024-08-15T00:00:00	Sby	Tetap		0.0	6.0
1813	f	operations	S3	Snr Manager	60.0	2.0	415.0		650.0	83.0	14.0	0.0	2020-09-21 00:00:00	24/08/2023 00:00		Kontrak	Tech 	5.0	5.0
125	Male	Finance	Master	Supervisor	39.0	13.0	418.0		735.0	864.0	6.0	0.0	2015/06/21	09/03/2023 00:00	Semarang	contract	TECH	2.0	
186	female	Hr	Diploma	Junior	40.0	16.0	536.0	17094697.0	866.0	893.0	6.0	0.0	02/06/2019 00:00	05/06/2024 00:00	Jakarta	Tetap	Support		3.5
1422	f	Risk 	Master	SR MANAGER	43.0	-1.0	657.0	5577964.0	162.0	88.0	0.0	-1.0	2021/11/11	2023-02-26 00:00:00	Sby	Permanent	business	4.0	0.0
520	Male	Compliance 	Bachelor		58.0	5.0	564.0	21820911.0		69.0	11.0	1.0	27/10/2019 00:00	03-27-2022	DKI Jakarta	Permanent	Operations	1.0	5.0
1749	m	HR	MASTER	OFFICER		28.0	516.0	20568415.0	376.0	63.0	5.0	-1.0	07-15-2022	02-12-2024	Jakarta	Contract	business	0.0	1.0
1190	male	FINANCE	S3	Supervisor	18.0	13.0	14.0	11224535.0	440.0	82.0	12.0		2019-08-14T00:00:00	05-26-2022	Semarang	Tetap	Operations	99.0	3.5
1240	MALE	Marketing	diploma	supervisor	999.0	6.0	138.0	25949733.0	778.0	64.0	12.0	-1.0	01-30-2023	11-15-2024	jakarta	CONTRACT	business	1.0	
4	Female	IT	Bachelor	Manager	27.0	2.0	138.0	21446446.0	120.0	857.0	3.0	0.0	19/07/2021 00:00	21/07/2022 00:00	Medan 	permanent	Support	1.0	5.0
2074	Female	Risk	S2	junior	35.0	13.0	399.0	6191947.0	279.0	67.0	15.0		2020-11-09T00:00:00	2022-02-06T00:00:00	SURABAYA	permanent	business	5.0	2.0
66	female	Finance	Master	Supervisor	34.0	12.0	218.0	10710566.0	934.0	971.0	7.0	1.0	2021-02-03 00:00:00	22/05/2023 00:00	jakarta	Kontrak	Tech		
362	female	IT	Bachelor	Junior	41.0	7.0	461.0	13721394.0	818.0	939.0	1.0	0.0	2019/02/17	10-Jul-2022	Semarang	contract		4.0	4.0
928	f	it	Diploma	Senior manager	48.0	18.0	9999.0	19777043.0	113.0	90.0	12.0	0.0	2019-09-28T00:00:00	2023-12-20T00:00:00	Jakarta	Tetap	Business	2.0	1.0
1833	f	finance	Bachelor	OFFICER	47.0	7.0	464.0	23755384.0	573.0	67.0	999.0	-1.0	15-Apr-2015	2023/06/11	Sby	Permanent	Business		0.0
1710	female	finance	bachelor	Manager	24.0	6.0	687.0	11945029.0	677.0	80.0	14.0	0.0	03-05-2015	04-22-2023	SURABAYA	permanent	TECH	-1.0	6.0
1352	Perempuan	finance	Bachelor 	Supervisor	59.0	21.0	349.0	5389291.0	370.0	83.0	4.0	-1.0	2023-12-25 00:00:00	22-Sep-2024	Surabaya	contract	People	1.0	4.0
905	FEMALE	Hr	PhD	junior	43.0	13.0	463.0	16033979.0	741.0	85.0	16.0	1.0	28/12/2022 00:00	2023-02-03T00:00:00	bandung	Tetap		2.0	2.0
1921	M	FINANCE	bachelor	Snr Manager	47.0	23.0	452.0	13359757.0	814.0	73.0	-3.0	1.0	03-01-2016	02/08/2022 00:00	Makassar	Contract	business	99.0	-1.0
2064	f	Hr	phd	SR MANAGER	33.0	21.0	161.0	18696070.0	946.0	70.0	0.0		16/01/2017 00:00	2024/02/24	Semarang	CONTRACT		5.0	
612	Laki-laki	operations	Bachelor	Snr Manager	41.0	19.0	305.0	19164459.0	616.0	77.0	20.0	1.0	19/10/2020 00:00	27-Apr-2022	Makassar	Permanent	Finance	4.0	
1677	m	operations	S2	junior	46.0	23.0	334.0	3100843.0	955.0	68.0	0.0	1.0	2018-09-06T00:00:00	2024-12-27T00:00:00	SURABAYA	Permanent	People	99.0	3.0
417	Female	Risk	Bachelor	Supervisor	33.0	10.0	155.0	18990750.0	886.0	978.0	4.0	0.0	2016/09/06	2024-01-02T00:00:00	Makassar	Internship	Support	1.0	4.0
573	Male	Finance	Diploma	Junior	36.0	29.0	326.0	28922080.0	706.0	69.0	16.0		2018-02-01 00:00:00	2022-12-25T00:00:00	SURABAYA	contract		3.0	0.0
1963	m	Compliance	S2	manager	35.0	2.0	553.0	26714068.0	55.0	93.0	2.0	1.0	2017/08/15	2023-10-30T00:00:00	Medan	CONTRACT	Finance	5.0	
427	Male	finance	Diploma	Junior	37.0	4.0	307.0	13400045.0	808.0	958.0	2.0	0.0	13-Oct-2019	2024-11-18T00:00:00		Kontrak	People	5.0	6.0
1111	Perempuan	Finance	S3	Snr Manager	58.0	29.0		19967010.0	619.0	92.0	8.0		2016-04-03T00:00:00	05-01-2023	jakarta	Tetap	Finance		0.0
1806	MALE	MARKETING	Bachelor	OFFICER	34.0	2.0		11327579.0	904.0	64.0	16.0	2.0	2021-11-01T00:00:00	30-Mar-2023	Makassar	permanent	Tech	0.0	2.0
213	MALE	Operations	Diploma	Junior	24.0	13.0	73.0	10434080.0	765.0	93.0	1.0	0.0	2018/01/15	09-05-2023	Surabaya	Permanent	Operations	0.0	
2057	male	finance	Master	Manager	24.0	19.0	232.0	21098749.0	666.0	86.0	6.0		2017-05-19 00:00:00	02/03/2022 00:00	Medan 	Contract	People	3.0	0.0
409	Female	Operations	Master	Officer	42.0	14.0	286.0	10645680.0	741.0	907.0	9.0	0.0	2015-02-02 00:00:00	02-09-2024	SURABAYA	Contract	TECH	4.0	1.0
393	Female	Marketing	Bachelor	Junior	37.0	6.0	91.0	15635839.0	995.0	1037.0	6.0	0.0	06-27-2018	2023-01-26 00:00:00	Makassar	Contract		1.0	5.0
282	Female	Marketing	Bachelor	Senior Manager	30.0	11.0		10296554.0	826.0	858.0	5.0	0.0	23-Mar-2016	17-Feb-2024	Makassar	Kontrak	Finance	1.0	2.0
1235	f	Hr	S3	junior	38.0	27.0	29.0	19743243.0	825.0		11.0	1.0	22/07/2023 00:00	2023-03-30T00:00:00	DKI Jakarta	CONTRACT	Operations	3.0	2.0
1135	M	operations	bachelor	Manager	20.0	30.0	535.0	29231843.0	483.0	67.0	7.0		01-28-2021	2024-10-27 00:00:00	Jakarta	Contract	business		3.0
819	FEMALE	IT	S3	Supervisor	37.0	18.0	130.0	21977534.0	159.0	85.0	0.0	-1.0	2020-02-29 00:00:00	2022-06-23 00:00:00	Medan 	Contract	business	3.0	1.0
860	Female	Risk 	phd	Senior Manager	36.0	0.0	183.0	16994219.0		100.0	-3.0	0.0	2020-12-16T00:00:00	22/03/2024 00:00	SURABAYA	Internship		3.0	3.5
1719	FEMALE	Risk	bachelor	junior	23.0	8.0	306.0	22302331.0	90.0	96.0	12.0	-1.0	2017/11/10	26-Apr-2023			Tech	5.0	-1.0
211	MALE	Operations	Bachelor	Officer	11.0	7.0	10.0	13390661.0	736.0	938.0	4.0	0.0	13/12/2017 00:00	2023-05-21T00:00:00	Makassar				5.0
1443	male	FINANCE	bachelor	supervisor	21.0	27.0	678.0	18694844.0	828.0	74.0	5.0	2.0	2022/05/14	2023-02-24T00:00:00	Bandung	permanent	TECH	2.0	3.5
652	FEMALE		S3	Junior	41.0	7.0	64.0	21084379.0	438.0	91.0	4.0		2019-08-06T00:00:00	2023-10-22 00:00:00	Medan 	Internship	Tech	-1.0	1.0
1870	Perempuan	IT	Bachelor	SR MANAGER	53.0	18.0	520.0	9213122.0	1026.0	71.0	6.0		2020-05-28 00:00:00	2024-05-12 00:00:00	bandung			5.0	2.7
221	Female	Marketing	Diploma	Officer	40.0	19.0	538.0	13901086.0	754.0	881.0	9.0	0.0	2021-01-29T00:00:00	2022-09-05T00:00:00	Sby	Internship	TECH	1.0	0.0
1147	MALE	Hr	PhD	Supervisor		11.0	758.0	24646282.0	308.0	77.0	2.0	-1.0	2015/08/24	14-Nov-2023	Sby	Internship	Business	1.0	0.0
238	female	Operations	Diploma	Officer	32.0	7.0	42.0	10197515.0	635.0	799.0	6.0	0.0	2015-05-27 00:00:00	19-Dec-2022	Makassar	CONTRACT	Operations	3.0	5.0
745	F	Risk 	Bachelor	Junior	32.0	6.0	752.0	14123801.0	819.0	71.0	0.0	0.0	2019-01-05 00:00:00	24/08/2022 00:00	Medan	contract	Tech	1.0	3.0
1334	male	Marketing	bachelor	OFFICER	60.0	1.0		13407377.0	981.0	74.0	20.0	1.0	02/07/2015 00:00	08/04/2023 00:00	DKI Jakarta	Tetap	Tech 	3.0	
2020	female	Compliance	S3	Manager	43.0	25.0	353.0	18012651.0	938.0	66.0	12.0	1.0	10-18-2017	2022/03/18	Medan 	permanent	Tech 	3.0	3.5
1867		Risk 	Bachelor	Manager	26.0	6.0	738.0	17195938.0	385.0	91.0	6.0	-1.0	08-19-2016	20-Oct-2023	bandung	Tetap	Operations	0.0	3.0
1330	female	Risk	S1	OFFICER	45.0	3.0	85.0	13834768.0	522.0	61.0	8.0	-1.0	16-May-2015	2024-09-23T00:00:00		contract	Business	5.0	
1382	Female	IT	Bachelor	OFFICER	44.0	23.0	125.0	8450200.0	812.0	75.0	4.0	-1.0	07-16-2015	27-Oct-2024	jakarta	CONTRACT	Finance		4.0
908	M	Hr	diploma	supervisor	20.0	12.0	488.0	3669549.0	792.0	97.0	14.0	2.0	14-Jul-2022	12-06-2023	Makassar	Internship		-1.0	2.7
1379	FEMALE	MARKETING	bachelor	Snr Manager	28.0	22.0	214.0	13947037.0	720.0	65.0	0.0		2019-01-28 00:00:00	08-Mar-2022	Semarang	CONTRACT	Support	0.0	
14	Female	Marketing	Bachelor	Officer	31.0	11.0	294.0	9554922.0	83.0	921.0	3.0	0.0	08-22-2018	01/08/2023 00:00	Jakarta	contract	Business	1.0	2.0
486	MALE	Compliance	Bachelor	Officer	49.0	6.0	44.0	15200901.0	903.0	102.0	2.0	0.0	07/05/2021 00:00	2022-05-15 00:00:00	Bandung	contract	Operations	4.0	1.0
1489	Male	Hr	diploma	Supervisor	22.0	19.0	304.0	18092605.0	894.0	87.0	8.0	1.0	2023-04-16 00:00:00	04-22-2023	Surabaya	Internship		2.0	2.0
1495	f	HR	bachelor	junior	56.0	8.0	670.0	12914398.0	882.0	98.0	-3.0	1.0	10-Dec-2018	2024-05-29 00:00:00	DKI Jakarta	contract	TECH		
1570	m	FINANCE	S3	junior	23.0	9.0	574.0	10645649.0	531.0	94.0	0.0	-1.0	24/04/2023 00:00	2023/07/03	Surabaya	permanent	Tech 	1.0	3.5
1912	Female	Compliance	Bachelor 	OFFICER	42.0	11.0	399.0	11245574.0	443.0	79.0	7.0	2.0	26/11/2016 00:00	2024-10-31 00:00:00	Semarang	Permanent	Operations	4.0	
1802	M	Risk	Diploma	manager	32.0	9.0	331.0	29625492.0	675.0	72.0	3.0	-1.0	12-26-2020	2022/12/27	jakarta	Permanent		99.0	4.0
439	female	Risk	Diploma	Manager	25.0	5.0	183.0	18651996.0	686.0	925.0	1.0	0.0	2020-03-04T00:00:00	2023-05-27T00:00:00	jakarta	Permanent		2.0	
743	Perempuan	Hr	diploma	supervisor	45.0	19.0	666.0	29270742.0	9999.0	66.0	19.0	-1.0	08/11/2023 00:00	2022-09-16T00:00:00	Makassar	Tetap	Support		3.5
1502	M	Finance	Bachelor 	Snr Manager	40.0	23.0	207.0	15368443.0	1068.0	84.0	0.0	2.0	2017-01-06 00:00:00	18-Aug-2024	Makassar	Internship	business	0.0	2.0
1918	M	Compliance 	Bachelor	Officer	51.0	18.0	69.0	6949490.0	979.0	97.0	6.0		04-04-2022	2024/11/22		Internship	Support	2.0	6.0
893	f	FINANCE	S1	junior	33.0	11.0	709.0	26569801.0	313.0	92.0	17.0	-1.0	2017-07-22T00:00:00	2023-12-15T00:00:00	SURABAYA	permanent	business	5.0	-1.0
874	M	MARKETING	S1	junior	38.0	13.0	780.0	28575951.0	163.0	82.0	4.0		2015-03-21T00:00:00	19/02/2023 00:00	Semarang	contract		4.0	6.0
1465	F	IT	bachelor	SR MANAGER	53.0	3.0	185.0	24643240.0	297.0	73.0	16.0	-1.0	2016/11/06	2023/06/20	Semarang	permanent	Operations	2.0	5.0
1852	Perempuan	IT	Bachelor 	Officer	31.0	4.0	191.0	24660111.0	634.0	62.0			20-Apr-2016	2022/03/23	jakarta	CONTRACT		0.0	-1.0
