date;open;high;low;close
2028-02-28;161.0;240.0;66;145
2028-02-29;179.0;280.0;83;180
2028-03-01;163.0;227.0;76;100
2028-03-02;136.0;276.0;66;117
2028-03-03;198.0;265.0;73;233
2028-03-04;132.0;273.0;89;104
2028-03-05;199.0;227.0;77;127
2028-03-06;102.0;264.0;90;153
2028-03-07;109.0;218.0;64;155
2028-03-08;196.0;285.0;76;211
2028-03-09;113.0;208.0;65;146
2028-03-10;148.0;277.0;98;163
2028-03-11;166.0;259.0;93;176
2028-03-12;114.0;273.0;63;112
2028-03-13;116.0;206.0;59;153
2028-03-14;112.0;212.0;64;180
2028-03-15;170.0;232.0;53;142
2028-03-16;168.0;297.0;50;167
2028-03-17;173.0;245.0;51;181
2028-03-18;120.0;287.0;57;244
2028-03-19;189.0;231.0;84;187
2028-03-20;149.0;253.0;90;120
2028-03-21;126.0;243.0;52;210
2028-03-22;119.0;290.0;81;202
2028-03-23;140.0;240.0;79;150
2028-03-24;138.0;253.0;59;208
2028-03-25;183.0;229.0;82;118
2028-03-26;176.0;255.0;83;227
2028-03-27;164.0;258.0;97;123
2028-03-28;102.0;284.0;58;226
2028-03-29;146.0;253.0;51;147
2028-03-30;122.0;238.0;70;160
2028-03-31;157.0;260.0;85;139
2028-04-01;192.0;271.0;99;212
2028-04-02;189.0;229.0;80;195
;165.0;280.0;65;158
2028-04-04;120.0;236.0;61;214
2028-04-05;188.0;289.0;83;234
2028-04-06;163.0;236.0;84;162
2028-04-07;102.0;262.0;50;205
2028-04-08;;230.0;95;235
2028-04-09;187.0;228.0;64;106
2028-04-10;111.0;211.0;77;142
2028-04-11;178.0;278.0;65;128
2028-04-12;102.0;247.0;65;188
2028-04-13;112.0;209.0;91;235
2028-04-14;100.0;;75;245
2028-04-15;144.0;264.0;58;184
2028-04-16;180.0;273.0;66;239
2028-04-17;138.0;270.0;66;216
2028-04-18;132.0;294.0;87;215
2028-04-19;186.0;287.0;58;227
2028-04-20;155.0;237.0;69;223
2028-04-21;166.0;239.0;73;107
2028-04-22;173.0;223.0;55;187
2028-04-23;173.0;275.0;63;116
2028-04-24;116.0;272.0;77;120
2028-04-25;191.0;256.0;58;240
2028-04-26;163.0;271.0;78;201
2028-04-27;131.0;262.0;71;191
2028-04-28;164.0;;93;241
2028-04-29;106.0;268.0;73;207
2028-04-30;183.0;257.0;74;175
2028-05-01;143.0;215.0;65;159
2028-05-02;105.0;250.0;52;145
2028-05-03;193.0;273.0;98;136
2028-05-04;143.0;297.0;63;155
2028-05-05;167.0;209.0;57;114
2028-05-06;175.0;224.0;54;102
2028-05-07;103.0;297.0;85;132
2028-05-08;138.0;298.0;69;168
2028-05-09;198.0;214.0;76;115
2028-05-10;155.0;228.0;55;149
2028-05-11;153.0;298.0;69;239
2028-05-12;196.0;207.0;65;185
2028-05-13;139.0;225.0;83;230
2028-05-14;145.0;292.0;85;127
2028-05-15;149.0;240.0;57;213
2028-05-16;187.0;282.0;93;117
2028-05-17;153.0;257.0;96;103
2028-05-18;163.0;228.0;54;100
2028-05-19;192.0;247.0;91;178
2028-05-20;119.0;260.0;90;100
2028-05-21;136.0;270.0;87;135
2028-05-22;161.0;249.0;99;203
2028-05-23;166.0;267.0;97;111
2028-05-24;119.0;213.0;68;232
2028-05-25;111.0;236.0;97;103
2028-05-26;143.0;275.0;58;224
2028-05-27;142.0;276.0;60;207
2028-05-28;131.0;281.0;86;226
2028-05-29;192.0;248.0;94;156
2028-05-30;120.0;257.0;60;108
2028-05-31;176.0;261.0;89;188
2028-06-01;190.0;209.0;89;242
2028-06-02;192.0;270.0;71;216
2028-06-03;187.0;222.0;93;198
2028-06-04;;261.0;76;167
2028-06-05;173.0;286.0;77;135
2028-06-06;146.0;207.0;78;119
;199.0;234.0;79;107
2028-06-08;152.0;275.0;75;241
2028-06-09;117.0;210.0;95;240
2028-06-10;109.0;247.0;71;197
2028-06-11;168.0;273.0;63;164
2028-06-12;152.0;213.0;81;129
2028-06-13;133.0;296.0;73;244
2028-06-14;137.0;219.0;91;202
2028-06-15;177.0;270.0;93;109
2028-06-16;100.0;222.0;97;164
2028-06-17;117.0;240.0;92;152
2028-06-18;110.0;288.0;83;218
2028-06-19;153.0;299.0;73;209
2028-06-20;148.0;260.0;97;208
2028-06-21;177.0;220.0;69;217
2028-06-22;110.0;205.0;98;139
2028-06-23;148.0;269.0;98;163
2028-06-24;139.0;280.0;82;211
2028-06-25;176.0;238.0;98;138
2028-06-26;198.0;;64;182
2028-06-27;119.0;221.0;53;221
2028-06-28;143.0;251.0;75;200
2028-06-29;152.0;210.0;66;150
2028-06-30;156.0;282.0;95;159
2028-07-01;121.0;284.0;83;195
2028-07-02;141.0;276.0;56;115
2028-07-03;172.0;201.0;80;218
2028-07-04;110.0;250.0;87;105
2028-07-05;173.0;247.0;69;219
2028-07-06;180.0;273.0;97;218
2028-07-07;196.0;275.0;86;196
2028-07-08;173.0;202.0;85;142
2028-07-09;125.0;291.0;66;161
2028-07-10;144.0;250.0;97;188
2028-07-11;180.0;208.0;83;241
2028-07-12;119.0;236.0;86;226
2028-07-13;174.0;272.0;90;108
2028-07-14;173.0;223.0;99;242
2028-07-15;107.0;251.0;84;204
2028-07-16;132.0;246.0;98;245
2028-07-17;131.0;235.0;62;154
2028-07-18;148.0;239.0;81;220
2028-07-19;174.0;255.0;72;117
2028-07-20;125.0;218.0;80;178
2028-07-21;105.0;266.0;93;164
2028-07-22;142.0;;94;139
2028-07-23;193.0;275.0;53;148
2028-07-24;191.0;205.0;88;102
2028-07-25;142.0;241.0;97;199
2028-07-26;129.0;283.0;79;133
2028-07-27;137.0;269.0;80;102
2028-07-28;138.0;275.0;85;135
2028-07-29;127.0;264.0;98;217
2028-07-30;150.0;;53;178
2028-07-31;153.0;272.0;90;133
2028-08-01;128.0;234.0;97;194
2028-08-02;170.0;203.0;51;130
2028-08-03;196.0;261.0;71;247
2028-08-04;174.0;262.0;85;116
2028-08-05;110.0;215.0;54;158
2028-08-06;143.0;274.0;59;179
2028-08-07;112.0;274.0;68;240
2028-08-08;134.0;237.0;96;112
2028-08-09;162.0;235.0;75;221
2028-08-10;193.0;287.0;94;137
2028-08-11;160.0;214.0;99;206
2028-08-12;122.0;265.0;80;118
2028-08-13;128.0;269.0;80;126
2028-08-14;151.0;223.0;84;249
2028-08-15;107.0;225.0;52;192
2028-08-16;121.0;252.0;65;103
2028-08-17;113.0;235.0;53;188
2028-08-18;199.0;209.0;57;207
2028-08-19;122.0;243.0;70;218
2028-08-20;149.0;273.0;96;138
2028-08-21;139.0;243.0;93;186
2028-08-22;172.0;274.0;69;123
2028-08-23;156.0;279.0;68;244
2028-08-24;126.0;258.0;98;133
2028-08-25;161.0;264.0;99;129
;182.0;206.0;78;202
2028-08-27;169.0;285.0;50;124
2028-08-28;125.0;215.0;69;120
2028-08-29;104.0;277.0;77;208
2028-08-30;171.0;276.0;86;121
2028-08-31;154.0;293.0;98;249
2028-09-01;106.0;233.0;82;222
2028-09-02;104.0;234.0;74;135
2028-09-03;113.0;224.0;75;110
2028-09-04;165.0;257.0;75;108
2028-09-05;125.0;221.0;80;183
2028-09-06;131.0;284.0;65;198
2028-09-07;199.0;266.0;59;154
2028-09-08;160.0;281.0;90;212
2028-09-09;108.0;248.0;86;187
2028-09-10;147.0;280.0;96;176
2028-09-11;133.0;210.0;85;101
2028-09-12;181.0;243.0;71;134
2028-09-13;155.0;262.0;94;139
2028-09-14;109.0;248.0;95;174
2028-09-15;131.0;274.0;82;130
2028-09-16;153.0;207.0;56;146
2028-09-17;131.0;280.0;94;124
2028-09-18;131.0;217.0;83;132
2028-09-19;198.0;212.0;62;228
2028-09-20;101.0;244.0;65;175
2028-09-21;131.0;279.0;55;241
2028-09-22;153.0;231.0;55;107
2028-09-23;177.0;283.0;69;168
2028-09-24;178.0;224.0;80;207
2028-09-25;122.0;279.0;80;223
2028-09-26;161.0;214.0;77;214
2028-09-27;;269.0;79;164
2028-09-28;104.0;275.0;78;247
2028-09-29;155.0;210.0;81;136
2028-09-30;164.0;281.0;86;231
2028-10-01;117.0;262.0;93;249
2028-10-02;171.0;249.0;73;144
2028-10-03;140.0;290.0;81;222
2028-10-04;107.0;282.0;69;145
2028-10-05;143.0;236.0;91;231
2028-10-06;138.0;291.0;87;166
2028-10-07;174.0;288.0;58;154
2028-10-08;129.0;215.0;86;208
2028-10-09;176.0;263.0;56;134
2028-10-10;174.0;283.0;76;106
2028-10-11;162.0;212.0;93;236
2028-10-12;136.0;202.0;80;244
2028-10-13;111.0;276.0;52;106
2028-10-14;120.0;211.0;75;205
2028-10-15;;232.0;90;116
2028-10-16;153.0;241.0;81;227
2028-10-17;193.0;286.0;93;134
2028-10-18;175.0;267.0;69;203
2028-10-19;187.0;227.0;74;126
2028-10-20;139.0;248.0;90;238
2028-10-21;105.0;247.0;81;139
2028-10-22;189.0;220.0;85;222
2028-10-23;193.0;245.0;62;226
2028-10-24;165.0;263.0;85;165
2028-10-25;148.0;213.0;69;120
2028-10-26;111.0;286.0;99;206
2028-10-27;178.0;268.0;71;109
2028-10-28;197.0;279.0;75;241
2028-10-29;148.0;252.0;50;155
2028-10-30;172.0;229.0;97;241
2028-10-31;109.0;272.0;57;103
2028-11-01;123.0;290.0;69;235
2028-11-02;162.0;216.0;67;121
2028-11-03;130.0;238.0;95;212
2028-11-04;110.0;293.0;82;157
2028-11-05;147.0;289.0;78;195
2028-11-06;172.0;286.0;84;132
2028-11-07;102.0;210.0;78;182
2028-11-08;136.0;212.0;70;187
2028-11-09;189.0;293.0;93;128
2028-11-10;104.0;286.0;76;205
2028-11-11;108.0;234.0;97;168
2028-11-12;192.0;230.0;53;161
2028-11-13;117.0;243.0;59;120
2028-11-14;154.0;200.0;73;110
2028-11-15;153.0;283.0;56;123
2028-11-16;160.0;287.0;61;191
2028-11-17;179.0;268.0;88;123
2028-11-18;164.0;;65;112
2028-11-19;193.0;255.0;67;170
2028-11-20;163.0;241.0;55;219
2028-11-21;111.0;267.0;56;113
2028-11-22;159.0;205.0;94;186
;101.0;252.0;61;228
2028-11-24;138.0;280.0;52;238
2028-11-25;169.0;202.0;67;235
2028-11-26;196.0;295.0;69;236
2028-11-27;127.0;247.0;88;201
2028-11-28;109.0;204.0;65;213
2028-11-29;113.0;260.0;53;177
2028-11-30;140.0;268.0;98;206
2028-12-01;100.0;213.0;75;243
2028-12-02;132.0;247.0;68;126
2028-12-03;;222.0;50;148
2028-12-04;136.0;291.0;62;178
2028-12-05;173.0;222.0;84;190
2028-12-06;115.0;212.0;92;227
2028-12-07;134.0;254.0;98;219
2028-12-08;147.0;290.0;82;139
2028-12-09;159.0;222.0;67;210
2028-12-10;154.0;289.0;68;104
2028-12-11;189.0;222.0;96;226
2028-12-12;196.0;292.0;68;151
2028-12-13;191.0;242.0;94;134
2028-12-14;175.0;240.0;92;159
2028-12-15;153.0;278.0;67;220
2028-12-16;168.0;248.0;74;243
2028-12-17;193.0;227.0;60;105
2028-12-18;166.0;237.0;82;219
2028-12-19;175.0;225.0;66;182
2028-12-20;163.0;244.0;60;129
2028-12-21;154.0;250.0;95;101
2028-12-22;141.0;268.0;78;157
2028-12-23;138.0;235.0;71;152
2028-12-24;138.0;226.0;56;221
2028-12-25;193.0;298.0;74;186
2028-12-26;114.0;282.0;52;214
2028-12-27;;280.0;57;206
2028-12-28;142.0;235.0;55;140
2028-12-29;154.0;239.0;61;174
2028-12-30;113.0;267.0;98;213
2028-12-31;113.0;211.0;96;242
2029-01-01;132.0;296.0;75;165
2029-01-02;113.0;221.0;95;176
2029-01-03;180.0;223.0;72;146
2029-01-04;105.0;278.0;64;110
2029-01-05;183.0;227.0;83;146
2029-01-06;131.0;245.0;85;127
2029-01-07;164.0;294.0;70;196
2029-01-08;179.0;219.0;84;226
2029-01-09;136.0;210.0;80;186
2029-01-10;118.0;262.0;71;241
2029-01-11;176.0;203.0;93;155
2029-01-12;183.0;263.0;85;200
2029-01-13;151.0;224.0;54;122
2029-01-14;199.0;232.0;94;211
;174.0;239.0;97;151
2029-01-16;152.0;214.0;88;192
2029-01-17;178.0;290.0;73;125
2029-01-18;178.0;256.0;77;195
2029-01-19;169.0;235.0;57;207
2029-01-20;166.0;256.0;81;237
2029-01-21;183.0;232.0;70;121
2029-01-22;145.0;245.0;91;165
2029-01-23;153.0;214.0;74;177
2029-01-24;128.0;296.0;87;200
2029-01-25;134.0;277.0;79;119
2029-01-26;167.0;232.0;96;201
2029-01-27;182.0;254.0;92;119
2029-01-28;123.0;250.0;91;159
2029-01-29;198.0;206.0;63;135
2029-01-30;136.0;263.0;52;167
2029-01-31;168.0;251.0;76;168
2029-02-01;115.0;269.0;85;148
2029-02-02;176.0;224.0;86;220
2029-02-03;157.0;284.0;56;243
2029-02-04;161.0;;93;247
2029-02-05;116.0;222.0;91;119
2029-02-06;156.0;256.0;96;187
2029-02-07;180.0;286.0;55;138
2029-02-08;126.0;202.0;76;239
2029-02-09;147.0;210.0;64;215
2029-02-10;155.0;282.0;85;227
2029-02-11;171.0;206.0;65;151
2029-02-12;169.0;236.0;98;121
2029-02-13;145.0;287.0;96;203
2029-02-14;146.0;276.0;94;189
2029-02-15;177.0;232.0;99;209
2029-02-16;101.0;258.0;77;157
2029-02-17;188.0;279.0;76;182
2029-02-18;137.0;239.0;73;110
2029-02-19;146.0;277.0;76;161
2029-02-20;114.0;284.0;79;198
2029-02-21;136.0;267.0;77;205
2029-02-22;147.0;;61;160
2029-02-23;171.0;220.0;82;101
2029-02-24;183.0;283.0;66;163
2029-02-25;196.0;242.0;53;206
2029-02-26;;253.0;99;116
2029-02-27;117.0;280.0;64;186
2029-02-28;146.0;231.0;77;242
2029-03-01;174.0;209.0;80;226
2029-03-02;171.0;201.0;59;129
2029-03-03;100.0;250.0;61;211
2029-03-04;185.0;255.0;73;144
2029-03-05;198.0;215.0;80;184
2029-03-06;;260.0;99;200
2029-03-07;179.0;210.0;95;217
2029-03-08;165.0;262.0;99;157
2029-03-09;194.0;244.0;88;125
2029-03-10;101.0;299.0;87;231
2029-03-11;110.0;230.0;76;159
2029-03-12;166.0;278.0;68;165
2029-03-13;105.0;282.0;63;179
2029-03-14;131.0;293.0;86;119
2029-03-15;143.0;248.0;70;215
2029-03-16;181.0;250.0;97;237
2029-03-17;105.0;274.0;54;129
2029-03-18;184.0;250.0;76;202
2029-03-19;;266.0;57;205
2029-03-20;176.0;245.0;70;154
2029-03-21;109.0;295.0;99;141
2029-03-22;179.0;298.0;61;168
2029-03-23;106.0;226.0;95;129
2029-03-24;;213.0;96;163
2029-03-25;109.0;278.0;80;159
2029-03-26;145.0;219.0;97;167
2029-03-27;136.0;218.0;81;129
2029-03-28;140.0;;94;242
2029-03-29;150.0;286.0;64;165
2029-03-30;178.0;205.0;64;180
2029-03-31;110.0;287.0;69;181
2029-04-01;103.0;298.0;95;159
2029-04-02;164.0;281.0;60;155
2029-04-03;102.0;222.0;99;128
2029-04-04;160.0;232.0;97;241
2029-04-05;111.0;263.0;75;215
2029-04-06;129.0;214.0;90;201
2029-04-07;154.0;282.0;53;194
2029-04-08;130.0;284.0;64;160
2029-04-09;150.0;284.0;67;198
2029-04-10;198.0;258.0;68;242
2029-04-11;142.0;293.0;56;115
2029-04-12;130.0;;50;147
2029-04-13;116.0;236.0;69;125
2029-04-14;190.0;241.0;63;195
2029-04-15;196.0;225.0;97;145
2029-04-16;120.0;210.0;63;170
2029-04-17;112.0;247.0;89;109
2029-04-18;117.0;264.0;57;230
2029-04-19;173.0;278.0;98;242
2029-04-20;186.0;252.0;95;165
2029-04-21;102.0;298.0;52;185
2029-04-22;160.0;296.0;51;105
2029-04-23;152.0;215.0;94;220
2029-04-24;176.0;267.0;78;146
2029-04-25;174.0;263.0;83;157
2029-04-26;157.0;296.0;70;147
2029-04-27;142.0;283.0;53;179
2029-04-28;197.0;;70;159
2029-04-29;128.0;220.0;89;212
2029-04-30;102.0;268.0;57;209
2029-05-01;178.0;225.0;67;146
2029-05-02;115.0;281.0;89;206
2029-05-03;178.0;255.0;78;221
2029-05-04;111.0;261.0;66;116
2029-05-05;194.0;285.0;82;124
2029-05-06;167.0;261.0;84;108
2029-05-07;195.0;259.0;84;242
2029-05-08;131.0;215.0;65;128
2029-05-09;141.0;285.0;95;231
2029-05-10;178.0;232.0;95;167
2029-05-11;185.0;227.0;80;147
2029-05-12;112.0;263.0;61;186
2029-05-13;148.0;213.0;68;247
2029-05-14;123.0;247.0;91;168
2029-05-15;134.0;265.0;90;109
2029-05-16;106.0;286.0;87;221
2029-05-17;153.0;222.0;74;210
2029-05-18;199.0;277.0;93;176
2029-05-19;180.0;280.0;66;145
2029-05-20;171.0;253.0;99;210
2029-05-21;100.0;287.0;96;236
2029-05-22;110.0;261.0;78;248
2029-05-23;166.0;227.0;99;138
2029-05-24;164.0;265.0;86;198
2029-05-25;111.0;261.0;63;177
2029-05-26;143.0;265.0;78;192
2029-05-27;195.0;215.0;63;116
2029-05-28;191.0;269.0;94;214
2029-05-29;167.0;285.0;97;185
2029-05-30;113.0;249.0;80;175
2029-05-31;124.0;250.0;50;150
2029-06-01;102.0;212.0;92;237
2029-06-02;113.0;232.0;61;223
2029-06-03;115.0;295.0;63;194
2029-06-04;190.0;291.0;51;196
2029-06-05;193.0;201.0;52;235
;178.0;266.0;96;210
2029-06-07;192.0;201.0;54;173
2029-06-08;156.0;267.0;76;159
2029-06-09;106.0;293.0;82;134
2029-06-10;179.0;258.0;81;206
2029-06-11;152.0;249.0;91;226
2029-06-12;112.0;225.0;91;132
2029-06-13;168.0;281.0;62;127
2029-06-14;125.0;291.0;84;174
2029-06-15;100.0;238.0;79;244
2029-06-16;111.0;268.0;60;181
2029-06-17;101.0;243.0;76;237
2029-06-18;145.0;223.0;85;148
2029-06-19;106.0;270.0;82;157
2029-06-20;156.0;258.0;78;165
2029-06-21;170.0;250.0;61;229
2029-06-22;173.0;280.0;89;231
2029-06-23;194.0;290.0;61;236
2029-06-24;196.0;227.0;71;172
2029-06-25;106.0;269.0;88;156
2029-06-26;134.0;244.0;95;215
2029-06-27;114.0;252.0;52;233
2029-06-28;130.0;231.0;93;179
2029-06-29;146.0;282.0;84;200
;186.0;200.0;58;102
2029-07-01;144.0;254.0;53;147
2029-07-02;124.0;246.0;59;219
2029-07-03;121.0;229.0;55;169
2029-07-04;175.0;233.0;65;245
2029-07-05;120.0;212.0;62;237
2029-07-06;171.0;216.0;55;234
2029-07-07;113.0;235.0;67;195
2029-07-08;198.0;210.0;91;224
2029-07-09;125.0;263.0;99;197
2029-07-10;198.0;256.0;92;161
2029-07-11;184.0;298.0;72;208
2029-07-12;154.0;291.0;82;166
2029-07-13;145.0;274.0;71;212
2029-07-14;128.0;251.0;78;169
2029-07-15;191.0;261.0;88;150
;194.0;208.0;68;163
2029-07-17;184.0;220.0;63;227
2029-07-18;184.0;272.0;93;165
2029-07-19;152.0;270.0;79;188
2029-07-20;152.0;201.0;75;218
2029-07-21;182.0;252.0;84;246
2029-07-22;155.0;231.0;50;220
2029-07-23;116.0;273.0;92;183
2029-07-24;103.0;262.0;91;145
2029-07-25;164.0;236.0;56;129
2029-07-26;192.0;291.0;64;189
2029-07-27;194.0;247.0;82;110
2029-07-28;136.0;;90;222
2029-07-29;161.0;252.0;50;203
2029-07-30;160.0;290.0;58;189
2029-07-31;149.0;236.0;74;184
2029-08-01;160.0;224.0;55;225
2029-08-02;165.0;257.0;68;230
2029-08-03;110.0;227.0;75;236
2029-08-04;113.0;227.0;90;227
2029-08-05;124.0;257.0;61;209
2029-08-06;129.0;207.0;86;156
2029-08-07;167.0;290.0;63;225
2029-08-08;125.0;217.0;84;248
2029-08-09;173.0;269.0;59;218
2029-08-10;111.0;249.0;58;227
2029-08-11;156.0;227.0;88;195
2029-08-12;170.0;206.0;65;110
2029-08-13;177.0;227.0;96;233
2029-08-14;163.0;238.0;64;150
2029-08-15;176.0;211.0;60;187
2029-08-16;187.0;267.0;59;197
2029-08-17;156.0;270.0;68;224
2029-08-18;169.0;251.0;71;106
2029-08-19;120.0;218.0;60;109
2029-08-20;181.0;255.0;71;143
;121.0;277.0;84;171
;113.0;272.0;67;182
2029-08-23;112.0;236.0;50;121
2029-08-24;106.0;212.0;89;243
2029-08-25;182.0;246.0;51;221
2029-08-26;137.0;226.0;84;230
2029-08-27;116.0;277.0;61;154
2029-08-28;113.0;242.0;89;105
2029-08-29;155.0;269.0;75;207
2029-08-30;176.0;226.0;90;218
2029-08-31;107.0;220.0;67;101
2029-09-01;143.0;243.0;61;122
2029-09-02;142.0;274.0;53;165
2029-09-03;193.0;289.0;97;238
2029-09-04;100.0;287.0;93;116
2029-09-05;108.0;211.0;82;199
2029-09-06;124.0;265.0;92;236
2029-09-07;194.0;229.0;89;121
2029-09-08;102.0;221.0;52;246
2029-09-09;172.0;286.0;96;247
2029-09-10;145.0;208.0;98;171
2029-09-11;180.0;256.0;90;116
2029-09-12;122.0;277.0;82;218
2029-09-13;149.0;296.0;77;129
2029-09-14;148.0;246.0;70;151
2029-09-15;136.0;217.0;73;111
2029-09-16;133.0;244.0;61;150
2029-09-17;172.0;275.0;77;156
2029-09-18;115.0;252.0;66;161
2029-09-19;197.0;283.0;93;126
2029-09-20;189.0;268.0;52;121
2029-09-21;102.0;295.0;53;248
2029-09-22;189.0;262.0;92;227
2029-09-23;159.0;215.0;69;180
2029-09-24;192.0;206.0;78;154
2029-09-25;124.0;253.0;64;216
2029-09-26;;295.0;61;215
2029-09-27;140.0;240.0;72;144
2029-09-28;148.0;204.0;56;152
2029-09-29;157.0;260.0;80;139
2029-09-30;177.0;260.0;56;114
2029-10-01;121.0;207.0;88;173
2029-10-02;102.0;263.0;69;231
2029-10-03;101.0;247.0;50;216
2029-10-04;188.0;216.0;73;175
2029-10-05;106.0;202.0;71;194
2029-10-06;106.0;259.0;52;235
2029-10-07;102.0;230.0;64;171
2029-10-08;133.0;221.0;64;219
2029-10-09;104.0;;86;121
2029-10-10;146.0;228.0;88;196
2029-10-11;116.0;246.0;63;174
2029-10-12;127.0;;96;111
2029-10-13;144.0;285.0;61;196
2029-10-14;148.0;290.0;76;137
2029-10-15;;205.0;58;109
2029-10-16;107.0;229.0;57;152
2029-10-17;101.0;270.0;75;193
2029-10-18;176.0;268.0;62;119
2029-10-19;102.0;205.0;52;244
2029-10-20;;228.0;99;124
2029-10-21;125.0;215.0;84;130
2029-10-22;103.0;217.0;83;113
2029-10-23;104.0;280.0;94;134
2029-10-24;110.0;299.0;86;125
2029-10-25;120.0;201.0;59;166
2029-10-26;176.0;287.0;94;241
2029-10-27;103.0;238.0;74;207
2029-10-28;181.0;283.0;92;245
2029-10-29;108.0;293.0;94;172
2029-10-30;117.0;246.0;50;105
2029-10-31;166.0;215.0;92;122
2029-11-01;194.0;217.0;53;145
2029-11-02;113.0;294.0;89;209
2029-11-03;166.0;277.0;83;126
2029-11-04;144.0;219.0;59;179
2029-11-05;179.0;285.0;96;243
2029-11-06;180.0;226.0;71;215
2029-11-07;172.0;207.0;68;184
2029-11-08;105.0;263.0;99;139
2029-11-09;130.0;255.0;77;150
2029-11-10;127.0;200.0;62;247
2029-11-11;172.0;254.0;93;165
2029-11-12;162.0;270.0;56;124
2029-11-13;151.0;236.0;80;156
2029-11-14;117.0;290.0;70;244
2029-11-15;113.0;238.0;91;155
2029-11-16;151.0;235.0;57;113
2029-11-17;199.0;268.0;79;214
2029-11-18;169.0;260.0;73;139
2029-11-19;116.0;293.0;74;187
2029-11-20;194.0;235.0;80;121
2029-11-21;127.0;212.0;68;168
2029-11-22;197.0;269.0;69;223
2029-11-23;180.0;296.0;65;114
2029-11-24;116.0;252.0;62;204
2029-11-25;106.0;258.0;97;105
2029-11-26;187.0;250.0;73;176
2029-11-27;101.0;236.0;67;236
2029-11-28;105.0;205.0;89;240
2029-11-29;148.0;299.0;56;146
2029-11-30;145.0;266.0;90;126
2029-12-01;143.0;279.0;50;141
2029-12-02;146.0;250.0;50;154
2029-12-03;122.0;239.0;63;153
2029-12-04;108.0;232.0;52;101
2029-12-05;139.0;222.0;74;171
2029-12-06;131.0;247.0;95;163
2029-12-07;140.0;212.0;58;120
2029-12-08;177.0;233.0;61;107
2029-12-09;100.0;295.0;56;114
2029-12-10;121.0;227.0;70;132
2029-12-11;191.0;229.0;71;160
2029-12-12;;212.0;55;129
2029-12-13;150.0;289.0;97;240
2029-12-14;196.0;221.0;66;184
2029-12-15;141.0;280.0;61;214
2029-12-16;105.0;212.0;88;143
2029-12-17;195.0;230.0;83;147
2029-12-18;101.0;201.0;52;112
2029-12-19;178.0;264.0;97;160
2029-12-20;126.0;273.0;72;200
2029-12-21;177.0;287.0;90;128
2029-12-22;109.0;209.0;80;125
2029-12-23;130.0;283.0;89;122
2029-12-24;108.0;239.0;64;134
2029-12-25;159.0;210.0;60;101
2029-12-26;141.0;264.0;91;183
2029-12-27;121.0;233.0;91;131
2029-12-28;165.0;270.0;50;246
2029-12-29;100.0;239.0;54;222
2029-12-30;;207.0;71;223
2029-12-31;109.0;283.0;65;172
2030-01-01;110.0;288.0;92;222
2030-01-02;128.0;257.0;77;178
2030-01-03;157.0;208.0;55;198
2030-01-04;184.0;248.0;73;236
2030-01-05;171.0;251.0;59;144
2030-01-06;133.0;;85;182
2030-01-07;161.0;282.0;82;188
2030-01-08;182.0;294.0;79;240
2030-01-09;146.0;245.0;65;219
2030-01-10;174.0;274.0;81;124
2030-01-11;144.0;299.0;62;126
2030-01-12;142.0;232.0;64;115
2030-01-13;177.0;270.0;76;243
2030-01-14;178.0;294.0;59;194
2030-01-15;123.0;233.0;81;221
2030-01-16;111.0;214.0;94;188
2030-01-17;118.0;207.0;85;186
2030-01-18;191.0;225.0;59;113
2030-01-19;105.0;282.0;69;173
2030-01-20;180.0;251.0;86;208
2030-01-21;140.0;287.0;79;212
2030-01-22;186.0;266.0;89;153
2030-01-23;166.0;263.0;95;243
2030-01-24;170.0;204.0;85;126
2030-01-25;152.0;233.0;97;137
2030-01-26;142.0;248.0;65;203
2030-01-27;108.0;256.0;81;113
2030-01-28;131.0;273.0;69;177
2030-01-29;199.0;200.0;76;195
2030-01-30;141.0;266.0;77;137
2030-01-31;137.0;241.0;87;152
2030-02-01;199.0;292.0;82;164
2030-02-02;100.0;298.0;95;143
2030-02-03;163.0;211.0;84;221
2030-02-04;160.0;221.0;61;165
2030-02-05;169.0;282.0;75;127
2030-02-06;100.0;268.0;68;192
2030-02-07;180.0;204.0;77;185
2030-02-08;190.0;210.0;51;128
2030-02-09;165.0;224.0;98;107
2030-02-10;160.0;272.0;98;170
2030-02-11;153.0;225.0;76;242
2030-02-12;132.0;243.0;90;170
2030-02-13;190.0;285.0;88;148
2030-02-14;133.0;234.0;53;133
2030-02-15;178.0;254.0;56;214
2030-02-16;110.0;250.0;93;100
2030-02-17;112.0;255.0;58;179
2030-02-18;142.0;281.0;85;130
2030-02-19;102.0;291.0;98;106
2030-02-20;150.0;283.0;93;103
2030-02-21;157.0;256.0;97;169
2030-02-22;115.0;235.0;92;105
2030-02-23;160.0;289.0;50;248
2030-02-24;167.0;263.0;62;186
2030-02-25;119.0;271.0;98;169
2030-02-26;131.0;232.0;64;248
2030-02-27;181.0;295.0;53;216
2030-02-28;106.0;245.0;66;149
2030-03-01;166.0;226.0;54;222
2030-03-02;124.0;265.0;84;225
2030-03-03;170.0;224.0;92;100
2030-03-04;103.0;225.0;82;159
2030-03-05;182.0;234.0;84;229
2030-03-06;190.0;232.0;74;198
2030-03-07;159.0;210.0;85;238
2030-03-08;146.0;216.0;77;171
2030-03-09;170.0;284.0;67;120
2030-03-10;195.0;260.0;72;247
2030-03-11;166.0;221.0;52;155
2030-03-12;161.0;284.0;66;195
