Employee_ID,Gender,Department,Education_Level,Job_Level,Age,Years_Experience,Training_Hours,Monthly_Salary,Performance_Score,Attendance_Rate,Project_Completed,Promotion_Last_3Y,Join_Date,Last_Review_Date,City,Contract_Type,Division,Work_From_Home_Days,Employee_Rating
1432,Male,Marketing,Bachelor,Officer,42,14,483,5777891,316,64,14,-1,12-Nov-2023,2023-07-23 00:00:00,Jakarta,Contract,Tech,-1,0
1762,Female,It,Bachelor,Supervisor,59,27,21,10021976,302,70,3,1,05-31-2019,2022-11-08 00:00:00,Surabaya,Contract,Tech,99,-1
618,Female,Unknown,Master,Officer,24,20,303,4680412,407,78,10,0,2016-01-25 00:00:00,20/01/2022 00:00,Bandung,Tetap,Finance,-1,5
1355,Male,Operations,Master,Officer,48,23,540,14852134,143,100,0,2,05-Jul-2023,2022/11/25,Surabaya,Tetap,Tech,11.92,6
1514,Female,Marketing,Phd,Senior Manager,25,9,531.05,20221121,862,97,3,1,08-16-2019,2022-11-12 00:00:00,Sby,Permanent,Finance,0,6
1657,Male,Finance,Phd,Junior,54,28,475,26756539,364,68,0,0,2015-04-06 00:00:00,2022-07-19T00:00:00,Surabaya,Kontrak,Tech,3,-1
56,Male,Compliance,Phd,Officer,55,14,315,15254192,90,90,2,0,17/01/2016 00:00,01-26-2023,Bandung,Contract,People,0,1
1998,Male,Risk,Phd,Supervisor,45,6,206,17443876,365,291.79,4,2,31-May-2022,01-Sep-2024,Medan,Tetap,People,4,2
392,Female,Hr,Bachelor,Junior,34,14,384,8096902,102,922,4,1,2015/09/28,19/03/2023 00:00,Jakarta,Contract,Operations,99,2.63
140,Female,Marketing,Master,Manager,25,8,19,23956065,464,819,3,0,2023-11-03 00:00:00,2024-12-25 00:00:00,Jakarta,Internship,Tech,-1,2.7
941,Female,Risk,Bachelor,Supervisor,30,2,103,29277938,304,95,5,1,2017-10-03 00:00:00,29/10/2023 00:00,Surabaya,Contract,Tech,0,-1
1188,Female,It,Master,Senior Manager,26,1,453,22072138,192,74,0,2,11-05-2023,19/05/2023 00:00,Bandung,Kontrak,Support,5,-1
296,Female,Compliance,Phd,Senior Manager,31,13,136,10304898,757,962,5,0,11-18-2018,2024-07-24T00:00:00,Jakarta,Permanent,Finance,3,3.5
298,Male,Finance,Master,Officer,32,10,531.05,15591032,764,90,9,0,2021/05/03,2023-07-29 00:00:00,Bandung,Contract,Operations,2,3.5
1196,Male,Marketing,Bachelor,Manager,44,1,340,21138094,507,200,6,-1,19-Feb-2015,2024-06-06T00:00:00,Bandung,Tetap,Business,0,5
131,Male,Hr,Bachelor,Senior Manager,33,6,125,16296742,65,891,6,0,2022-01-27 00:00:00,2024-09-29T00:00:00,Dki Jakarta,Internship,Business,2,3.5
1827,Male,Risk,Bachelor,Officer,21,17,15,14484671,105,75,20,1,2017-02-01T00:00:00,2022/11/22,Makassar,Contract,Tech,99,-1
1185,Female,It,Master,Senior Manager,59,20,407,27950885,878,87,3,1,2018-08-13T00:00:00,10-10-2024,Surabaya,Contract,People,5,2
1285,Male,It,Master,Senior Manager,56,5,68,11524865,912,66,5,2,2015-06-02 00:00:00,20/03/2024 00:00,Semarang,Contract,Tech,3,5
610,Female,Compliance,Master,Junior,28,22,138,20592126,109,72,7,0,2019-01-16T00:00:00,02-12-2023,Jakarta,Contract,Operations,5,2
1161,Female,Finance,Doctoral,Junior,58,0,652,7632201,291,63,17,0,2021/02/10,2024-06-25 00:00:00,Medan,Permanent,Tech,1,2.7
1115,Female,Compliance,Master,Senior Manager,21,4,459,8698724,360,62,7,2,03/02/2023 00:00,24-May-2022,Yogyakarta,Permanent,Tech,5,2.63
2035,Female,Risk,Bachelor,Supervisor,53,13,390,12038820,684,66,12,2,18-Oct-2016,24/11/2024 00:00,Bandung,Permanent,Operations,-1,1
804,Female,It,Diploma,Supervisor,-5,0,133,24289050,783,74,17,2,08-22-2023,04-16-2022,Bandung,Contract,Business,-1,4
1478,Male,Finance,Bachelor,Senior Manager,20,16,550,13112994,600,72,7,0.44,09/03/2020 00:00,06-05-2024,Bandung,Contract,Business,5,2.63
318,Female,Hr,Bachelor,Officer,21,7,195,11431640,816,932,6,0,2019/04/23,2023-01-13T00:00:00,Semarang,Contract,Tech,0,1
1069,Female,Risk,Master,Senior Manager,26,2,75,22178828,930,99,17,2,2019-07-21 00:00:00,2024/12/07,Bandung,Tetap,Business,0,0
670,Male,It,Diploma,Junior,27,0,384,8569011,847,67,9,0.44,2022-12-17 00:00:00,2023/07/11,Medan,Contract,Finance,-1,2.63
1397,Female,Finance,Master,Senior Manager,56,29,313,20530602,329,69,2,2,2017-11-19 00:00:00,2024-06-15 00:00:00,Bandung,Tetap,Tech,11.92,0
1502,Male,Finance,Bachelor,Senior Manager,40,23,207,15368443,1068,84,0,2,2017-01-06 00:00:00,18-Aug-2024,Makassar,Internship,Business,0,2
1672,Male,Hr,Bachelor,Officer,30,25,730,18847915,91,70,3,0,2020/11/21,2024-09-28T00:00:00,Jakarta,Contract,Tech,5,0
897,Female,Operations,Phd,Supervisor,29,26,31,21038521,296,79,3,1,14-Aug-2021,2022-12-09 00:00:00,Bandung,Contract,Tech,5,2.7
101,Female,Hr,Bachelor,Manager,26,3,259,10150971,82,959,6,0,01/03/2015 00:00,2023-12-10 00:00:00,Jakarta,Contract,Business,1,3
1968,Female,Finance,Phd,Junior,34,9,695,15103758,576,76,10,0.44,05-18-2018,2023/09/17,Makassar,Contract,Finance,3,2
537,Male,Unknown,Phd,Senior Manager,24,14,467,27805198.80,366,76,12,0.44,25-Jul-2022,02-18-2024,Dki Jakarta,Contract,Business,2,1
951,Male,Marketing,Diploma,Senior Manager,0,11,32,29965260,432,89,12,0.44,16/01/2020 00:00,2023-11-01T00:00:00,Yogyakarta,Internship,Tech,2,-1
1743,Male,It,Phd,Junior,50,10,455,13560713,76,68,11,0.44,2015-08-18 00:00:00,01-22-2023,Jakarta,Tetap,Tech,3,2.63
1067,Female,Unknown,Diploma,Senior Manager,21,21,282,10929407,633.48,74,9,-1,19/08/2018 00:00,2022-01-28T00:00:00,Dki Jakarta,Kontrak,Tech,4,-1
568,Male,Risk,Bachelor,Officer,29,30,296,3310954,269,81,20,2,03-Jul-2016,08-16-2024,Surabaya,Tetap,Support,3,3.5
1220,Female,Hr,Master,Senior Manager,23,28,671,18498947,551,0,12,1,2023-09-10 00:00:00,07-15-2022,Yogyakarta,Contract,Tech,0,4
1633,Female,Operations,Diploma,Manager,49,8,527,23578143,478,82,11,2,21-Jun-2015,10/12/2023 00:00,Dki Jakarta,Tetap,Finance,11.92,4
511,Male,Hr,Bachelor,Senior Manager,23,1,531.05,19956909,457,94,14,0,06/07/2023 00:00,05-15-2024,Medan,Contract,Tech,3,3.5
979,Female,Marketing,Master,Senior Manager,41,24,243,16270662,144,66,4,0,22/06/2015 00:00,24-Apr-2022,Makassar,Contract,Tech,0,1
297,Female,Operations,Diploma,Officer,33,11,186,5789944,737,946,3,0,2023-11-10T00:00:00,17-Aug-2023,Surabaya,Internship,Tech,0,-1
164,Male,It,Diploma,Manager,22,3,247,10754594,897,946,4,1,2017/12/15,02-15-2022,Bandung,Permanent,Finance,99,2
275,Male,Risk,Bachelor,Supervisor,30,0,53,12135870,755,917,6,0,2018-08-02 00:00:00,2022-01-10T00:00:00,Medan,Contract,Tech,2,3
1240,Male,Marketing,Diploma,Supervisor,999,6,138,25949733,778,64,12,-1,01-30-2023,11-15-2024,Jakarta,Contract,Business,1,2.63
171,Male,Compliance,Phd,Officer,25,9,133,6624514,709,906,5,1,09-12-2019,2022-12-21 00:00:00,Yogyakarta,Contract,Tech,2,3
1365,Male,Risk,Phd,Senior Manager,51,19,252,26757173,641,100,9,2,11/03/2015 00:00,2022/12/10,Jakarta,Contract,Tech,3,0
1900,Female,Risk,Phd,Supervisor,45,20,683,6924831,851,79,17,2,27/04/2018 00:00,12-16-2023,Sby,Contract,Support,-1,2
43,Female,Finance,Bachelor,Junior,38,2,108,11066269,795,994,10,0,2023/01/08,06-Jun-2022,Surabaya,Contract,People,2,2.7
71,Male,Unknown,Bachelor,Officer,37,10,434,3740458,653,91,5,0,2020-01-20 00:00:00,2024/04/21,Medan,Contract,People,3,5
2048,Female,Operations,Bachelor,Manager,23,20,620,8993202,661,71,12,0.44,11-23-2023,28-Apr-2024,Medan,Kontrak,Business,1,5
472,Female,Finance,Bachelor,Officer,24,9,197,17417764,762,891,2,1,02-Aug-2018,17/12/2023 00:00,Jakarta,Tetap,Tech,5,3.5
496,Male,Finance,Bachelor,Manager,49,14,135,19038789,754,892,4,0,2017-10-04T00:00:00,12/10/2022 00:00,Sby,Kontrak,People,5,1
169,Male,Hr,Master,Officer,38,10,206,10548974,654,964,1,0,2021-05-14 00:00:00,28-May-2024,Bandung,Tetap,Tech,-1,-1
1704,Female,Finance,Bachelor,Supervisor,38,21,33,19209898,363,93,4,-1,2015/07/23,2023-02-25T00:00:00,Bandung,Internship,Tech,-1,5
1966,Male,Hr,Master,Manager,28,1,342,23575542,1046,95,9,0,2016/01/14,2024-07-14 00:00:00,Yogyakarta,Contract,Business,2,2.63
865,Male,Risk,Phd,Junior,39,20,100,24914541,906,100,-3,-1,2020-08-23 00:00:00,2024-04-17 00:00:00,Medan,Tetap,People,0,2.7
1639,Female,Risk,Bachelor,Senior Manager,33,15,61,13825146,342,97,13,2,2020-02-26 00:00:00,26/10/2023 00:00,Jakarta,Contract,Operations,11.92,2
551,Male,It,Diploma,Senior Manager,60,19,341,25267127,766,85,2,2,03-20-2022,2022-09-19T00:00:00,Bandung,Contract,Tech,3,2.63
983,Male,Compliance,Master,Junior,19,15,655,28628593,112,71,9,1,30-Oct-2020,03-28-2023,Bandung,Permanent,Tech,99,4
1400,Male,Finance,Bachelor,Junior,0,13.82,9999,21969865,520,99,2,0.44,26/07/2022 00:00,08-21-2024,Dki Jakarta,Contract,People,1,0
2007,Female,Unknown,Bachelor,Junior,22,6,681,4808135,901,86,13,1,2021/02/12,06-30-2023,Jakarta,Contract,People,1,6
2068,Male,Finance,Master,Supervisor,57,28,60,23264894,743,81,3,-1,2015-11-29 00:00:00,2022-04-19 00:00:00,Jakarta,Contract,People,5,6
1530,Male,Marketing,Doctoral,Manager,35,13,299,19695514,579,86,3,0,2020/08/18,2024-08-12 00:00:00,Bandung,Permanent,Finance,11.92,2
128,Female,Risk,Bachelor,Supervisor,33,7,168,11263048,725,954,5,0,19-Dec-2022,09-18-2022,Yogyakarta,Tetap,Business,0,6
1260,Female,It,Master,Supervisor,24,15,128,21209749,493,75,16,0.44,2015-04-11 00:00:00,2024-03-23T00:00:00,Yogyakarta,Internship,Tech,5,6
1977,Male,Marketing,Phd,Junior,39,23,288,9845898,573,88,4,2,2019-05-16 00:00:00,10-06-2024,Bandung,Contract,People,0,2
838,Male,Finance,Master,Senior Manager,24,26,172,27805198.80,449,291.79,0,0.44,2021/05/28,30-Jun-2024,Jakarta,Contract,Business,4,1
1710,Female,Finance,Bachelor,Manager,24,6,687,11945029,677,80,14,0,03-05-2015,04-22-2023,Surabaya,Permanent,Tech,-1,6
1415,Female,Hr,Diploma,Officer,31,8,202,18380821,1500,92,2,2,07-Feb-2019,2024-06-02T00:00:00,Jakarta,Contract,Tech,2,3.5
1503,Male,Hr,Doctoral,Junior,19,28,225,3108305,189,96,13.10,2,2015-07-20 00:00:00,07/02/2023 00:00,Yogyakarta,Contract,Tech,99,-1
173,Female,Marketing,Bachelor,Officer,25,14,218,7776297,675,911,5,0,09-Jul-2019,2023/08/08,Bandung,Permanent,Finance,99,0
42,Male,Finance,Bachelor,Supervisor,35,11,442,12485019,89,923,12,0,2017/09/21,2022-05-10T00:00:00,Jakarta,Contract,Tech,11.92,4
581,Female,Hr,Master,Manager,28,5,308,7896760,940,79,2,1,2023-01-31T00:00:00,12-Oct-2024,Jakarta,Contract,Tech,3,0
1305,Female,Finance,Bachelor,Supervisor,38,28,92,12922815,230,65,20,1,2015-08-10 00:00:00,19/10/2023 00:00,Jakarta,Contract,Tech,99,1
5,Female,Finance,Bachelor,Junior,16,14,1041,10685352,732,130,2,1,2016-07-20 00:00:00,2024/10/20,Medan,Tetap,Finance,1,2.7
295,Female,Risk,Bachelor,Officer,30,6,197,8876179,778,92,5,0,2019-07-04 00:00:00,14-Feb-2022,Semarang,Contract,Tech,1,-1
895,Male,Finance,Master,Officer,51,5,254,28962211,417,61,15,0.44,2015-12-31 00:00:00,06-Apr-2024,Medan,Kontrak,Tech,3,4
1105,Male,Hr,Bachelor,Manager,46,14,531.05,22481686,587,66,6,1,2020/11/12,2024-12-07 00:00:00,Bandung,Permanent,Tech,4,1
1720,Male,Unknown,Bachelor,Supervisor,46,10,151,21887884,980,68,18,2,2019/11/18,2024/06/04,Yogyakarta,Contract,Business,3,4
1273,Female,Risk,Phd,Officer,24,13,598,25587051,309,81,14,1,2020-09-16 00:00:00,25/05/2024 00:00,Surabaya,Contract,Business,0,6
2044,Female,It,Bachelor,Manager,27,20,497,23014778,961,85,3,-1,20-Jul-2022,2023/11/14,Medan,Kontrak,Tech,1,2.63
857,Female,Finance,Master,Senior Manager,31,21,474,28603916,843,68,10,2,2021/09/11,2024-12-29 00:00:00,Medan,Permanent,Business,1,5
1408,Male,Risk,Phd,Senior Manager,49,13,165,18319888,771,64,3,0,08-May-2017,2022/01/30,Bandung,Tetap,Tech,4,4
1442,Male,Compliance,Master,Senior Manager,18,10,150,15788723,261,96,7,2,23/04/2018 00:00,29/04/2024 00:00,Semarang,Contract,Tech,4,4
1423,Female,Operations,Diploma,Supervisor,49,21,9,22461495,184,63,6,1,06/05/2018 00:00,2022/03/04,Surabaya,Contract,Tech,99,3.5
780,Female,Compliance,Bachelor,Officer,39,5,490,11918755,1051,68,12,2,2016-06-22 00:00:00,2022-08-09 00:00:00,Makassar,Permanent,People,3,0
1401,Female,Marketing,Phd,Officer,57,8,169,544764620,281,73,1,0.44,16/01/2016 00:00,2023/05/04,Bandung,Tetap,Tech,5,2.7
599,Female,Risk,Master,Senior Manager,56,26,151,11328840,861,79,5,2,27-Jan-2020,2023-05-27 00:00:00,Dki Jakarta,Contract,Tech,0,0
563,Female,Finance,Bachelor,Senior Manager,36,27,137,27411119,875,85,17,-1,2018-03-28 00:00:00,02-Mar-2024,Surabaya,Contract,Business,3,5
1784,Female,Unknown,Master,Manager,30,11,341,24827458,410,62,12,0,28/07/2016 00:00,16/10/2023 00:00,Surabaya,Permanent,Tech,99,2.63
1250,Female,Hr,Doctoral,Senior Manager,41,30,253,22906737,1092,70,4,2,04-Oct-2018,2022-03-30 00:00:00,Surabaya,Kontrak,Tech,1,2.63
1254,Female,Operations,Bachelor,Senior Manager,41,14,711,5960960,579,99,14,0.44,10-10-2022,2024-09-06T00:00:00,Jakarta,Contract,Business,-1,5
288,Female,Marketing,Master,Supervisor,41,16,223,14818423,89,883,3,0,2015-07-08 00:00:00,2022-11-28T00:00:00,Yogyakarta,Permanent,Tech,-1,2.63
167,Female,Risk,Bachelor,Junior,51,16,351,8442592,912,886,9,0,2016-02-13 00:00:00,2023/06/30,Bandung,Contract,Tech,0,-1
1436,Male,Unknown,Diploma,Junior,46,15,693,28951471,378,88,8,-1,2018-12-04 00:00:00,24/03/2022 00:00,Dki Jakarta,Internship,Tech,4,3
139,Female,Marketing,Bachelor,Officer,23,3,158,9534191,911,861,8,0,07-08-2021,21/12/2022 00:00,Medan,Internship,Tech,-1,0
3,Male,Risk,Bachelor,Junior,32,18,332,-5000000,86,916,5,0,2016-01-13T00:00:00,17-Nov-2022,Surabaya,Contract,Operations,-1,2
168,Male,Marketing,Master,Junior,41,17,194,17513136,787,938,4,0,18/06/2020 00:00,2024-10-13 00:00:00,Medan,Permanent,Tech,3,0
1002,Female,Finance,Doctoral,Senior Manager,38,2,794,27894078,543,85,5,0,2022/03/28,2022-12-26 00:00:00,Medan,Permanent,Business,11.92,2
1,Female,Operations,Master,Junior,15,7,256,10702825,995,98,6,1,2021-05-11 00:00:00,06-Nov-2024,Bandung,Permanent,Tech,99,3.5
13,Female,Marketing,Bachelor,Officer,39,12,178,8139070,836,1003,4,0,2018-02-16 00:00:00,06-20-2022,Jakarta,Contract,Operations,99,4
866,Male,Risk,Bachelor,Supervisor,30,9,31,18474619,958,71,16,-1,18/09/2018 00:00,2023/05/17,Surabaya,Contract,Tech,5,1
454,Female,Hr,Bachelor,Junior,28,15,146,19684670,582,96,8,0,2019/03/25,10-12-2022,Surabaya,Contract,Finance,1,2
744,Male,Marketing,Master,Supervisor,56,11,530,25759983,536,95,13,1,08/03/2022 00:00,05-21-2022,Jakarta,Tetap,People,4,3.5
421,Female,Risk,Bachelor,Officer,37,9,393,9466088,80,927,5,0,2022/03/27,2024/06/09,Bandung,Tetap,Tech,0,1
1655,Male,It,Diploma,Senior Manager,33,16,318,18931776,835,75,5,1,2016-06-19T00:00:00,22/04/2022 00:00,Makassar,Contract,Tech,2,-1
65,Female,Hr,Diploma,Officer,25,18,156,9939967,1012,1056,5,0,2015/03/27,25/06/2022 00:00,Sby,Contract,Business,11.92,2
905,Female,Hr,Phd,Junior,43,13,463,16033979,741,85,16,1,28/12/2022 00:00,2023-02-03T00:00:00,Bandung,Tetap,Tech,2,2
1824,Male,Finance,Master,Senior Manager,60,7,554,16802963,405,79,2,-1,04/12/2021 00:00,10-Nov-2024,Semarang,Contract,People,2,5
2075,Male,It,Bachelor,Junior,0,27,643,11662200,905,87,20,1,2023-06-07 00:00:00,02/06/2023 00:00,Bandung,Tetap,Operations,-1,2.63
481,Male,It,Bachelor,Junior,29,7,7,8884241,694,888,8,0,18/11/2020 00:00,29/01/2022 00:00,Bandung,Tetap,Finance,0,0
1681,Female,Compliance,Phd,Officer,54,23,578,18026248,1069,97,3,2,24-Dec-2020,30/07/2022 00:00,Medan,Contract,Business,0,5
1347,Male,Unknown,Doctoral,Supervisor,26,8,33,29235878,158,65,8,0,2016-02-15T00:00:00,12/11/2023 00:00,Surabaya,Contract,Support,4,1
647,Female,Hr,Bachelor,Officer,37,13.82,776,14538863,67,91,15,2,12-13-2023,2023-04-19 00:00:00,Medan,Contract,Operations,4,3
1733,Female,It,Diploma,Supervisor,56,25,280,28387098,1042,86,10,-1,2018/09/23,11-03-2022,Jakarta,Internship,Tech,11.92,4
1770,Female,Operations,Bachelor,Senior Manager,45,5,719,3786046,250,81,14,0,11/08/2018 00:00,30/08/2023 00:00,Jakarta,Contract,Tech,1,3.5
2014,Female,Operations,Master,Supervisor,60,23,745,24534928,251,-50,15,-1,08/08/2023 00:00,2022-06-15T00:00:00,Surabaya,Contract,Tech,5,1
411,Female,Hr,Master,Supervisor,22,8,92,18568097,753,982,10,0,2017-10-09T00:00:00,30-Oct-2023,Bandung,Tetap,Tech,0,1
747,Male,Compliance,Bachelor,Junior,58,27,520,19407803,216,99,16,-1,2019/03/13,2024/11/28,Bandung,Tetap,Tech,2,2.7
2,Female,Hr,Bachelor,Officer,70,12,102,15735781,766,855,2,0,09-Aug-2021,31/01/2022 00:00,Sby,Contract,Support,99,1
945,Female,Finance,Phd,Supervisor,45,1,561,22003571,364,84,14,0.44,12/08/2016 00:00,2023-02-07 00:00:00,Semarang,Permanent,Tech,1,3
270,Female,Operations,Bachelor,Supervisor,29,11,119,9727179,724,959,6,0,2015-08-11T00:00:00,29/05/2023 00:00,Semarang,Contract,Finance,5,4
1030,Male,Compliance,Phd,Manager,52,4,234,10701359,74,-50,12,-1,19-Mar-2018,2022/05/18,Bandung,Contract,People,2,6
1896,Female,Hr,Master,Supervisor,51,27,787,10829708,595,68,19,2,15/01/2023 00:00,10-14-2023,Sby,Contract,Business,99,4
1055,Female,Operations,Bachelor,Supervisor,51,30,269,27893162,615,84,4,1,2016/04/30,2024-09-24 00:00:00,Makassar,Contract,Tech,5,2.63
447,Male,Operations,Master,Officer,27,17,152,14149441,762,936,9,1,03-20-2019,2022/03/02,Semarang,Tetap,Support,-1,3
607,Female,Finance,Phd,Senior Manager,60,17,774,21575797,842,86,15,1,05-04-2020,2022/06/11,Bandung,Contract,Business,-1,-1
1056,Female,Operations,Master,Junior,37,24,260,4213923,933,72,19,1,2021/05/13,2023-12-06 00:00:00,Bandung,Tetap,Support,0,1
694,Female,Operations,Bachelor,Officer,35,4,209,24047896,1500,94,15,2,2023-04-10T00:00:00,02-13-2022,Jakarta,Permanent,Tech,3,5
3,Male,Risk,Bachelor,Junior,32,18,332,-5000000,86,916,5,0,2016-07-08 00:00:00,2024-08-02T00:00:00,Sby,Permanent,Operations,11.92,3
1332,Female,Hr,Master,Manager,30,19,4,18053676,718,90,8,1,2023-08-27T00:00:00,2023-12-08 00:00:00,Bandung,Contract,Business,99,1
562,Female,It,Master,Supervisor,50,10,125,11318777,153,84,13,1,03-Sep-2018,03/10/2023 00:00,Jakarta,Tetap,Finance,11.92,0
192,Female,Finance,Bachelor,Officer,50,11,504,13597595,798,921,4,0,2015-12-27T00:00:00,08-02-2022,Medan,Contract,Finance,1,2.63
1096,Male,Hr,Bachelor,Senior Manager,53,27,152,18001454,76,73,11,2,22-Feb-2016,2023-12-30T00:00:00,Makassar,Contract,Business,5,2.7
862,Male,Risk,Diploma,Officer,36,13,800,7354256,997,100,7,0.44,2017-06-24 00:00:00,2023-08-13T00:00:00,Sby,Kontrak,People,4,6
860,Female,Risk,Phd,Senior Manager,36,0,183,16994219,633.48,100,-3,0,2020-12-16T00:00:00,22/03/2024 00:00,Surabaya,Internship,Tech,3,3.5
627,Female,It,Bachelor,Senior Manager,53,20,531.05,17954111,549,80,3,-1,02-13-2023,20-Feb-2022,Makassar,Contract,Tech,1,1
1598,Female,Finance,Doctoral,Senior Manager,45,10,598,27805198.80,808,69,16,-1,02-05-2019,2023/06/08,Dki Jakarta,Tetap,Business,3,1
96,Male,Finance,Diploma,Officer,29,7,531.05,8987264,686,848,7,0,12-04-2020,11-03-2022,Jakarta,Contract,Tech,1,-1
962,Male,It,Phd,Senior Manager,41,13,531,17878430,348,82,7,0.44,2019-11-27 00:00:00,2023-06-01 00:00:00,Bandung,Permanent,Tech,1,4
5,Female,Finance,Bachelor,Junior,16,14,1041,10685352,732,130,2,1,2015-01-13T00:00:00,05-03-2024,Medan,Contract,Tech,11.92,-1
201,Female,Hr,Bachelor,Manager,32,7,544,7881335,665,954,4,0,2022-05-27T00:00:00,05-18-2024,Bandung,Permanent,Tech,0,2.7
1785,Female,It,Bachelor,Supervisor,31,0,423,20032008,1085,77,15,0,23/03/2017 00:00,2024-06-02T00:00:00,Jakarta,Permanent,Operations,0,6
1058,Female,Marketing,Phd,Senior Manager,52,7,207,4165495,543,83,16,0,2019-03-12T00:00:00,07-01-2023,Dki Jakarta,Contract,Tech,3,4
78,Female,It,Bachelor,Junior,34,0,406,10530921,70,919,7,0,12-29-2022,2022-02-09 00:00:00,Bandung,Permanent,Support,11.92,2.63
1894,Male,Hr,Master,Supervisor,34,13.82,482,12499931,445,60,17,1,09-09-2019,06-02-2024,Medan,Kontrak,Tech,5,4
1211,Male,Operations,Doctoral,Officer,33,4,68,29249457,831,100,18,1,2020-06-13T00:00:00,2024/06/17,Semarang,Contract,Tech,99,2
1732,Male,It,Doctoral,Manager,35,18,412,991532070,224,77,17,0.44,2020-04-13 00:00:00,12-May-2022,Jakarta,Permanent,People,-1,3
631,Female,Marketing,Phd,Junior,45,10,226,24502973,786,81,14,0.44,17-Jun-2020,11/08/2022 00:00,Surabaya,Internship,Operations,-1,2.63
624,Female,Finance,Phd,Senior Manager,29,22,727,14819139,904,94,13,-1,2016-03-12 00:00:00,20/02/2024 00:00,Jakarta,Internship,Finance,11.92,4
123,Female,Unknown,Bachelor,Manager,30,9,484,17127969,864,919,3,0,02-24-2022,10-Apr-2022,Bandung,Contract,Operations,3,-1
752,Female,Finance,Bachelor,Officer,25,13,70,9928308,471,90,18,-1,11-Apr-2017,07-28-2024,Bandung,Kontrak,Operations,3,-1
1588,Female,Risk,Master,Senior Manager,35,10,714,28283992,1081,74,999,-1,2020-04-05T00:00:00,30/12/2024 00:00,Yogyakarta,Contract,Business,3,3.5
1567,Male,Operations,Bachelor,Officer,60,10,55,18698028,485,78,12,-1,2015-04-09 00:00:00,16-Jun-2024,Semarang,Kontrak,Finance,99,2.7
861,Female,Risk,Master,Supervisor,58,3,742,24365484,915,71,8,0,2019-11-11 00:00:00,28-Jan-2023,Semarang,Contract,Operations,11.92,-1
773,Female,Finance,Phd,Senior Manager,40.81,30,300,17929047,1054,93,11,-1,2017-05-09T00:00:00,2022-07-22T00:00:00,Medan,Internship,Operations,1,3.5
797,Female,Operations,Phd,Supervisor,50,30,85,19976610,137,63,7,-1,02/02/2015 00:00,08-04-2022,Bandung,Contract,Tech,-1,-1
1444,Male,It,Phd,Senior Manager,40.81,13,744,27805198.80,365,79,14,-1,2021-05-27T00:00:00,2023-02-09T00:00:00,Makassar,Contract,Tech,0,3.5
1693,Male,Marketing,Bachelor,Junior,58,18,276,10270746,545,82,20,0,02-21-2018,15-May-2023,Jakarta,Contract,Tech,0,3
133,Female,It,Bachelor,Junior,43,3,187,27805198.80,718,904,1,0,2022-06-08T00:00:00,2022-12-12T00:00:00,Makassar,Permanent,Support,2,-1
2071,Male,It,Master,Officer,56,8,62,23751942,227,62,14,2,2015/10/16,2022/01/09,Surabaya,Kontrak,Finance,2,6
1645,Male,It,Phd,Manager,34,10,20,23951801,916,67,8,0,06-13-2019,2024-02-11 00:00:00,Bandung,Kontrak,Operations,0,2.7
4,Female,It,Bachelor,Manager,27,2,138,21446446,120,857,3,0,15/10/2017 00:00,05/07/2024 00:00,Medan,Contract,Business,3,2
1738,Male,Operations,Phd,Supervisor,57,7,474,12408265,161,96,1,-1,01-01-2018,2024-08-10T00:00:00,Yogyakarta,Contract,Tech,-1,2
530,Male,Hr,Diploma,Senior Manager,53,13,563,26583898,677,67,10,-1,2023-07-19T00:00:00,15/01/2023 00:00,Jakarta,Contract,Business,2,2
1419,Female,Finance,Bachelor,Officer,56,19,180,17345156,228,75,4,0,2016-09-09 00:00:00,05-Dec-2022,Bandung,Contract,Operations,-1,4
1550,Male,Hr,Diploma,Senior Manager,36,17,676,15803585,988,65,15,0.44,2015-01-26T00:00:00,10-28-2023,Sby,Kontrak,Support,99,4
497,Male,Marketing,Bachelor,Officer,39,0,204,11422429,665,928,4,0,02-08-2021,2024-07-30 00:00:00,Bandung,Permanent,Tech,4,6
968,Male,Risk,Phd,Officer,28,16,693,22853584,725,70,19,-1,2017/06/02,20/05/2024 00:00,Dki Jakarta,Contract,Operations,11.92,4
1306,Female,Compliance,Master,Junior,44,22,767,13923186,671,95,5,0,2016/08/02,07-01-2023,Yogyakarta,Contract,Business,4,0
560,Male,Hr,Master,Supervisor,51,28,564,9105669,314,63,16,1,10-25-2016,04-07-2023,Surabaya,Contract,Tech,0,3.5
1705,Male,Operations,Bachelor,Senior Manager,-5,25,780,25405712,992,81,17,1,08/05/2017 00:00,16/06/2022 00:00,Jakarta,Contract,Tech,1,5
2055,Male,Risk,Bachelor,Senior Manager,28,25,393,11712755,130,91,13.10,0.44,2023/07/18,01-Feb-2022,Medan,Contract,People,-1,5
